crn,rdwy_seq_num,adj_rdwy_seq,county,route,segment,offset,rdwy_orient,lane_count,speed_limit,street_name,road_owner,access_ctrl,year_county
2018094888,3,3,67,611,90,555,N,2,30,BROAD ST,2,3,2018-67
2018096894,3,3,67,95,221,702,S,3,55,DELAWARE EX,1,1,2018-67
2018097175,3,3,67,2007,50,2162,N,2,25,FRANKFORD AV,2,3,2018-67
2018097185,3,3,67,1005,140,2250,N,2,30,CASTOR AV,2,3,2018-67
2018097197,3,3,67,4009,10,1359,W,2,35,ROBERTS AV,2,3,2018-67
2018096818,3,3,67,1018,40,0,E,2,25,GRANT AV,2,3,2018-67
2018095355,3,3,67,2016,80,619,E,2,30,ALLEGHENY AV,2,3,2018-67
2018095356,3,3,67,,,,S,1,25,S 15TH ST,4,,2018-67
2018095358,4,4,67,,,,W,3,40,OXFORD CR,4,,2018-67
2018095366,3,3,67,30,60,3682,N,1,25,GIRARD AV,2,3,2018-67
2018095427,3,3,67,,,,W,1,20,EARP ST,4,,2018-67
2018097202,4,4,67,,,,N,2,25,19TH ST,4,,2018-67
2018089986,3,3,67,1,,,S,3,45,ROOSEVELT BL,2,,2018-67
2018090000,3,3,67,3015,70,1119,N,4,25,COBBS CREEK PY,2,3,2018-67
2018095687,4,5,67,,,,S,2,20,56TH ST,4,,2018-67
2018095790,3,4,67,,,,E,1,25,SPRAGUE ST,4,,2018-67
2018090077,3,3,67,95,225,1053,S,4,55,DELAWARE EX,1,1,2018-67
2018089068,4,4,67,,,,S,2,30,50TH ST,4,,2018-67
2018095813,3,3,67,1014,40,3170,S,2,35,RHAWN ST,2,3,2018-67
2018095820,4,3,67,,,,N,2,,58TH ST,4,,2018-67
2018095851,3,3,67,3021,70,380,N,2,30,GRAYS FERRY AV,2,3,2018-67
2018095851,5,5,67,,,,W,2,25,PASCHALL AV,4,,2018-67
2018095863,3,4,67,,,,N,2,25,TWENTYSECOND ST,4,,2018-67
2018095909,5,5,67,,,,W,1,25,NORRIS ST,4,,2018-67
2018132064,3,3,67,8016,750,721,E,1,20,RAMP RD,2,1,2018-67
2018135979,3,3,67,76,3441,818,W,2,50,SCHUYLKILL EX,1,1,2018-67
2018090581,4,4,67,,,,N,1,,8TH ST,4,,2018-67
2018092711,4,4,67,,,,S,2,25,66TH ST,4,,2018-67
2018092717,4,4,67,1010,12,1833,E,2,25,PRINCETON AV,2,3,2018-67
2018089513,4,4,67,611,61,566,S,3,30,BROAD ST,2,3,2018-67
2018092907,3,3,67,309,50,0,N,2,35,CHELTENHAM AV,2,3,2018-67
2018092997,3,4,67,,,,W,2,25,LOUDON ST,4,,2018-67
2018089735,3,3,67,,,,E,2,20,STRAHLE ST,4,,2018-67
2018089741,5,5,67,,,,E,6,35,ONTARIO ST,4,,2018-67
2018054087,4,4,67,,,,E,2,,LIVEZEY ST,4,,2018-67
2018089710,4,4,67,4015,20,1452,E,2,35,WALNUT LN,2,3,2018-67
2018089710,5,5,67,,,,E,2,30,WALNUT LN,4,,2018-67
2018087120,3,3,67,63,42,3331,E,3,55,WOODHAVEN RD,2,1,2018-67
2018130685,4,4,67,1009,111,2404,S,2,30,BUSTLETON AV,2,3,2018-67
2018130832,5,5,67,73,60,2285,E,2,30,COTTMAN AV,2,3,2018-67
2018133261,4,4,67,1004,170,0,N,2,30,TORRESDALE AV,2,3,2018-67
2018131328,4,5,67,,,,N,2,25,GERMANTOWN AV,4,,2018-67
2018131679,3,3,67,2007,80,0,N,2,25,FRANKFORD AV,2,3,2018-67
2018133375,3,3,67,76,3471,93,W,3,50,SCHUYLKILL EX,1,1,2018-67
2018133416,3,3,67,2016,100,1121,W,2,30,ALLEGHENY AV,2,3,2018-67
2018130781,6,5,67,,,,S,2,25,LC TO FRONTAGE RD,4,,2018-67
2018130838,4,4,67,,,,N,2,25,30TH ST,4,,2018-67
2018135980,3,3,67,676,3,1365,W,3,55,VINE STREET EX,1,1,2018-67
2018095925,3,3,67,2006,90,1724,E,2,25,SPRING GARDEN ST,2,3,2018-67
2018089340,3,3,67,2010,30,449,W,2,25,CECIL B MOORE AV,2,3,2018-67
2018095929,3,3,67,13,191,2147,S,2,25,LEVICK ST,2,3,2018-67
2018055675,4,4,67,,,,S,2,25,CHESTER AV,4,,2018-67
2018135291,3,3,67,95,185,777,S,3,55,DELAWARE EX,1,1,2018-67
2018124310,3,3,67,95,281,1194,S,4,55,DELAWARE EX,1,1,2018-67
2018119142,3,3,67,1003,21,2395,S,2,35,WHITAKER AV,2,3,2018-67
2018135814,3,3,67,8009,260,397,N,1,20,RAMP RD,2,1,2018-67
2018119897,3,3,67,95,294,2655,N,4,55,DELAWARE EX,1,1,2018-67
2018088484,4,4,67,,,,N,2,25,9TH ST,4,,2018-67
2018088584,3,3,67,95,125,2146,S,3,55,DELAWARE EX,1,1,2018-67
2018089191,3,3,67,95,231,625,S,3,55,DELAWARE EX,1,1,2018-67
2018131328,3,3,67,2016,40,3258,B,2,30,ALLEGHENY AV,2,3,2018-67
2018133518,5,5,67,,,,E,2,25,HUNTING PARK AV,4,,2018-67
2018130781,5,4,67,3019,65,2013,S,2,35,PASSYUNK AV,2,3,2018-67
2018132139,3,3,67,76,3464,163,E,3,50,SCHUYLKILL EX,1,1,2018-67
2018041545,3,3,67,1,50,679,N,2,35,CITY AV,2,3,2018-67
2018133787,3,3,67,676,3,3410,W,3,55,VINE STREET EX,1,1,2018-67
2018133428,4,3,67,291,26,0,E,2,40,BARTRAM AV,2,3,2018-67
2018137546,3,3,67,676,11,2368,W,2,55,VINE STREET EX,1,1,2018-67
2018133654,3,3,67,676,15,968,W,2,55,VINE STREET EX,1,1,2018-67
2018133659,3,3,67,76,3405,1709,W,4,50,SCHUYLKILL EX,1,1,2018-67
2018041545,6,6,67,,,,W,2,35,OLD LANCASTER RD,4,,2018-67
2018133420,4,4,67,1004,170,0,N,2,25,TORRESDALE AV,2,3,2018-67
2018133440,3,3,67,3,101,1246,W,2,35,WALNUT ST,2,3,2018-67
2018137547,3,3,67,76,3460,718,E,3,50,SCHUYLKILL EX,1,1,2018-67
2018131892,5,5,67,,,,N,99,30,EVANS ST,4,,2018-67
2018131328,5,4,67,,,,W,2,30,W ALLEGHENY AV,4,,2018-67
2018131772,4,3,67,,,,E,2,25,SPENCER ST,4,,2018-67
2018133518,3,3,67,1003,30,0,N,2,35,WHITAKER AV,2,3,2018-67
2018130832,6,6,67,73,61,2299,W,2,30,COTTMAN AV,2,3,2018-67
2018041545,5,5,67,,,,S,5,35,FIFTYFOURTH ST,4,,2018-67
2018132938,3,3,67,95,131,1211,S,3,55,DELAWARE EX,1,1,2018-67
2018047638,3,3,67,8009,500,650,W,1,20,RAMP RD,2,1,2018-67
2018133570,4,4,67,8033,750,805,W,1,20,RAMP F RD,2,1,2018-67
2018130832,3,3,67,13,240,1374,N,2,30,FRANKFORD AV,2,3,2018-67
2018083104,3,3,67,,,,N,2,25,S 22ND ST,4,,2018-67
2018131774,3,4,67,,,,S,2,25,20TH ST,4,,2018-67
2018045505,3,3,67,1,41,1477,S,2,35,CITY AV,2,3,2018-67
2018079939,4,4,67,1013,41,2297,S,2,30,ACADEMY RD,2,3,2018-67
2018079939,5,5,67,,,,E,99,,EDEN ST,4,,2018-67
2018086044,3,3,67,611,80,1060,N,3,30,BROAD ST,2,3,2018-67
2018123559,5,5,67,,,,N,2,30,HOLYOKE RD,4,,2018-67
2018093057,3,4,67,,,,S,2,25,LAMBERT ST,4,,2018-67
2018123539,3,3,67,291,61,4726,W,2,45,PENROSE AV,2,3,2018-67
2018088433,3,4,67,,,,W,2,25,CALLOWHILL ST,4,,2018-67
2018131788,3,3,67,3013,21,1988,S,3,35,ISLAND AV,2,3,2018-67
2018120317,4,3,67,,,,N,2,20,LORETTO AV,4,,2018-67
2018136549,3,3,67,8004,10,1022,N,1,20,RAMP B RD,2,1,2018-67
2018135136,4,4,67,291,151,0,W,2,25,BROAD ST,2,3,2018-67
2018124081,4,4,67,291,151,2254,W,2,25,BROAD ST,2,3,2018-67
2018124081,5,5,67,,,,W,99,20,TASKER ST,4,,2018-67
2018124260,3,3,67,95,305,2040,S,4,55,DELAWARE EX,1,1,2018-67
2018139191,5,4,67,3002,21,1930,W,2,40,EIGHTYFOURTH ST,2,3,2018-67
2018133497,3,3,67,2007,80,1893,N,2,25,FRANKFORD AV,2,3,2018-67
2018136502,3,3,67,3003,40,2041,N,2,40,THIRTYFOURTH ST,2,3,2018-67
2018136507,3,3,67,2016,70,0,W,2,30,ALLEGHENY AV,2,3,2018-67
2018136565,5,5,67,,,,E,2,25,CLEARFIELD ST,4,,2018-67
2018136587,3,3,67,2001,90,1307,N,3,30,CHRISTOPHER COLUMBUS BL,2,3,2018-67
2018136590,4,4,67,,,,N,2,25,TORRESDALE AV,4,,2018-67
2018136592,3,3,67,3023,20,900,E,2,25,KINGSESSING AV,2,3,2018-67
2018135996,3,3,67,95,245,708,S,4,55,DELAWARE EX,1,1,2018-67
2018133890,3,3,67,2016,70,2021,B,2,30,ALLEGHENY AV,2,3,2018-67
2018090963,3,4,67,,,,N,2,25,WOOLSTON AV,4,,2018-67
2018119104,3,3,67,76,3415,2428,W,3,50,SCHUYLKILL EX,1,1,2018-67
2018133428,3,4,67,291,27,0,W,2,40,BARTRAM AV,2,3,2018-67
2018133428,5,6,67,3002,21,3589,W,2,40,EIGHTYFOURTH ST,2,3,2018-67
2018132322,3,3,67,95,301,1877,S,4,55,DELAWARE EX,1,1,2018-67
2018133890,5,4,67,,,,E,2,25,E ALLEGHENY AV,4,,2018-67
2018136226,3,3,67,76,3445,3788,W,2,50,SCHUYLKILL EX,1,1,2018-67
2018088307,3,3,67,95,261,337,S,4,55,DELAWARE EX,1,1,2018-67
2018088333,3,3,67,76,3394,2023,E,3,50,SCHUYLKILL EX,1,1,2018-67
2018088353,3,3,67,76,3445,2431,W,2,50,SCHUYLKILL EX,1,1,2018-67
2018088579,3,3,67,,,,E,2,25,MONTGOMERY DR,4,,2018-67
2018133087,3,3,67,1,101,3177,S,3,50,ROOSEVELT BOULEVARD EX,2,1,2018-67
2018076949,7,7,67,,,,W,2,35,SIXTYTHIRD ST,4,,2018-67
2018123559,4,4,67,1013,51,0,S,2,30,ACADEMY RD,2,3,2018-67
2018133451,4,4,67,,,,E,2,25,SOMERSET ST,4,,2018-67
2018133456,3,3,67,,,,S,2,25,N 2ND ST,4,,2018-67
2018133518,4,4,67,1003,31,0,S,2,35,WHITAKER AV,2,3,2018-67
2018130781,3,3,67,3019,64,2057,N,2,35,PASSYUNK AV,2,3,2018-67
2018130781,4,6,67,,,,S,2,25,61ST ST,4,,2018-67
2018134078,3,3,67,,,,W,99,20,W OXFORD ST,4,,2018-67
2018123544,3,3,67,,,,E,2,25,LANSDOWNE AV,4,,2018-67
2018088433,4,3,67,,,,S,2,20,12TH ST,4,,2018-67
2018131679,4,4,67,,,,E,1,15,LIPPINCOTT ST,4,,2018-67
2018133451,3,3,67,2009,30,0,N,2,30,ARAMINGO AV,2,3,2018-67
2018132880,3,3,67,95,211,1507,S,3,55,DELAWARE EX,1,1,2018-67
2018135919,3,3,67,1,201,0,S,3,40,ROOSEVELT BL,2,3,2018-67
2018135919,5,5,67,,,,E,1,20,F ST,4,,2018-67
2018093057,4,3,67,,,,W,2,25,NORRIS ST,4,,2018-67
2018133514,4,4,67,1018,30,61,E,2,30,GRANT AV,2,3,2018-67
2018133514,5,5,67,1018,31,60,W,2,30,GRANT AV,2,3,2018-67
2018131892,3,3,67,1022,10,556,E,3,35,WOODHAVEN RD,2,2,2018-67
2018090959,3,3,67,13,201,1103,S,3,25,LEVICK ST,2,3,2018-67
2018130832,7,7,67,,,,W,2,30,RYAN AV,4,,2018-67
2018132131,3,3,67,676,11,2321,W,2,55,VINE STREET EX,1,1,2018-67
2018133787,4,4,67,8057,500,0,N,1,20,RAMP B RD,2,1,2018-67
2018133887,3,4,67,,,,N,2,25,KENSINGTON AV,4,,2018-67
2018136334,3,3,67,3,30,2262,E,3,35,CHESTNUT ST,2,3,2018-67
2018136369,3,3,67,6001,340,2747,N,3,45,ROOSEVELT BL,2,3,2018-67
2018058552,4,3,67,,,,E,2,,GORGAS LN,4,,2018-67
2018088034,3,3,67,,,,N,1,25,N 3RD ST,4,,2018-67
2018088041,4,3,67,,,,E,4,25,GIRARD AV,4,,2018-67
2018134774,3,3,67,76,3401,1019,W,4,50,SCHUYLKILL EX,1,1,2018-67
2018136418,3,3,67,95,311,1676,S,4,55,DELAWARE EX,1,1,2018-67
2018135136,5,5,67,2002,40,780,S,2,25,SNYDER AV,2,3,2018-67
2018088159,3,3,67,95,204,1108,N,4,55,DELAWARE EX,1,1,2018-67
2018123441,4,5,67,,,,E,2,25,PENN BL,4,,2018-67
2018123462,4,3,67,,,,E,2,25,WALTON AV,4,,2018-67
2018139707,3,3,67,,,,E,2,25,MONTGOMERY DR,4,,2018-67
2018128092,4,4,67,,4,0,N,2,25,TWENTYFIRST ST,4,3,2018-67
2018130825,4,3,67,,,,W,2,,DIAMOND ST,4,,2018-67
2018130685,3,3,67,1009,110,2403,N,3,30,BUSTLETON AV,2,3,2018-67
2018130836,5,5,67,,,,S,2,25,GERMANTOWN AV,4,,2018-67
2018132931,3,3,67,676,10,2356,E,2,55,VINE STREET EX,1,1,2018-67
2018130779,6,6,67,,,,S,2,25,LINDBERGH BL,4,,2018-67
2018135106,4,4,67,8020,750,647,S,1,20,RAMP C RD,2,1,2018-67
2018137925,5,5,67,,,,N,99,20,COMLY ST,4,,2018-67
2018137933,5,6,67,,,,S,2,25,JAMES ST,4,,2018-67
2018131329,4,4,67,,,,S,2,20,2ND ST,4,,2018-67
2018125037,3,3,67,,,,W,2,20,TASKER ST,4,,2018-67
2018129221,3,4,67,,,,S,1,25,17TH ST,4,,2018-67
2018125167,3,4,67,,,,N,1,20,31ST ST,4,,2018-67
2018125182,6,6,67,,,,E,2,30,BRYN MAWR AV,4,,2018-67
2018129431,3,4,67,,,,E,2,25,CALLOWHILL ST,4,,2018-67
2018129439,3,4,67,,,,E,2,25,GERMANTOWN AV,4,,2018-67
2018129447,3,3,67,3010,31,1571,W,1,25,MARKET ST,2,3,2018-67
2018129451,5,5,67,,,,S,2,25,FRONT ST,4,,2018-67
2018131738,3,4,67,,,,E,2,25,SUSQUEHANNA AV,4,,2018-67
2018131757,3,3,67,,,,N,2,25,S 58TH ST,4,,2018-67
2018131758,4,4,67,,,,S,1,25,SALFORD ST,4,,2018-67
2018131761,3,4,67,,,,E,1,25,LUDLOW ST,4,,2018-67
2018125316,3,3,67,95,185,1160,S,3,55,DELAWARE EX,1,1,2018-67
2018127842,3,4,67,,,,S,2,20,64TH ST,4,,2018-67
2018127937,3,3,67,76,3395,2201,W,4,50,SCHUYLKILL EX,1,1,2018-67
2018131767,4,3,67,,,,N,2,25,GERMANTOWN AV,4,,2018-67
2018131778,4,4,67,,,,S,2,25,SHERIDAN ST,4,,2018-67
2018131783,4,3,67,,,,N,1,25,15TH ST,4,,2018-67
2018131786,3,3,67,,,,N,2,25,RICHMOND ST,4,,2018-67
2018131789,4,3,67,,,,S,1,25,SALMON ST,4,,2018-67
2018131793,3,3,67,2006,81,334,W,2,25,SPRING GARDEN ST,2,3,2018-67
2018128378,3,3,67,95,115,703,S,4,55,DELAWARE EX,1,1,2018-67
2018129897,3,3,67,76,3431,1428,W,3,50,SCHUYLKILL EX,1,1,2018-67
2018132142,3,3,67,95,314,2131,N,3,55,DELAWARE EX,1,1,2018-67
2018132198,3,4,67,,,,S,1,25,33RD ST,4,,2018-67
2018130212,3,3,67,76,3421,109,W,3,50,SCHUYLKILL EX,1,1,2018-67
2018130248,3,3,67,76,3421,2140,W,3,50,SCHUYLKILL EX,1,1,2018-67
2018130340,3,3,67,1011,20,2024,N,2,25,WILLITS RD,2,3,2018-67
2018126052,3,3,67,2002,20,260,W,2,25,SNYDER AV,2,3,2018-67
2018126108,6,6,67,73,61,2299,W,2,30,COTTMAN AV,2,3,2018-67
2018126108,7,7,67,,,,E,2,35,RYAN AV,4,,2018-67
2018126193,3,3,67,95,244,62,N,4,55,DELAWARE EX,1,1,2018-67
2018136334,4,4,67,,,,S,2,25,S 59TH ST,4,,2018-67
2018121750,3,3,67,13,300,0,N,2,30,FRANKFORD AV,2,3,2018-67
2018136810,3,3,67,3,101,719,W,2,35,WALNUT ST,2,3,2018-67
2018133087,4,4,67,8039,250,440,S,1,20,RAMP G RD,2,1,2018-67
2018134592,3,3,67,291,61,2921,W,2,45,PENROSE AV,2,3,2018-67
2018088580,4,4,67,4006,11,0,W,3,35,CITY LINE UPPER BR,2,3,2018-67
2018120243,3,3,67,76,3420,831,E,3,50,SCHUYLKILL EX,1,1,2018-67
2018085043,3,3,67,,,,W,3,45,BEN FRANKLIN BR,4,,2018-67
2018124000,3,3,67,676,2,1122,E,3,55,VINE STREET EX,1,1,2018-67
2018136556,3,3,67,4019,30,467,E,2,25,WASHINGTON LN,2,3,2018-67
2018088041,3,4,67,,,,N,4,25,55TH ST,4,,2018-67
2018088808,3,3,67,3019,64,2057,N,2,35,PASSYUNK AV,2,3,2018-67
2018133953,4,4,67,,,,S,2,25,MASCHER ST,4,,2018-67
2018123492,3,3,67,,,,W,2,25,SHUNK ST,4,,2018-67
2018139191,3,3,67,3002,20,1930,E,3,40,EIGHTYFOURTH ST,2,2,2018-67
2018122072,4,3,67,,,,U,99,,SAYBROOK AV,4,,2018-67
2018133494,3,3,67,4004,50,1406,W,2,25,OLNEY AV,2,3,2018-67
2018136573,3,4,67,,,,N,2,25,HERMIT TE,4,,2018-67
2018136587,5,5,67,,,,E,2,20,DOCK ST,4,,2018-67
2018088480,3,3,67,,,,W,2,25,UPLAND WY,4,,2018-67
2018089173,3,3,67,95,321,2731,S,3,55,DELAWARE EX,1,1,2018-67
2018136305,3,3,67,1,250,0,N,3,40,ROOSEVELT BL,2,3,2018-67
2018136486,6,6,67,,,,N,2,25,PHILADELPHIA-WALNUT LN,4,,2018-67
2018136493,5,3,67,1009,70,1887,N,2,25,BUSTLETON AV,2,3,2018-67
2018136519,4,3,67,,,,W,6,35,LINDBERGH BL,4,,2018-67
2018135136,3,3,67,291,150,0,E,2,25,BROAD ST,2,3,2018-67
2018123441,3,3,67,4004,30,3673,N,2,35,CHEW AV,2,3,2018-67
2018131772,3,4,67,,,,E,2,25,2ND ST,4,,2018-67
2018133362,3,3,67,676,4,1298,E,3,55,VINE STREET EX,1,1,2018-67
2018133514,3,3,67,1,320,0,N,3,45,ROOSEVELT BL,2,3,2018-67
2018131892,4,4,67,1022,11,581,W,1,55,WOODHAVEN RD,2,2,2018-67
2018130832,4,4,67,13,241,1374,S,2,30,FRANKFORD AV,2,3,2018-67
2018132880,4,4,67,8009,250,2890,S,1,20,RAMP RD,2,1,2018-67
2018132421,3,3,67,95,300,1390,N,4,55,DELAWARE EX,1,1,2018-67
2018123559,3,3,67,1013,50,0,N,2,30,ACADEMY RD,2,3,2018-67
2018135640,4,4,67,,,,N,1,20,PRESTON ST,4,,2018-67
2018088580,3,3,67,1,81,1152,S,3,35,CITY AV,2,3,2018-67
2018130385,4,4,67,,,,E,2,25,WYOMING AV,4,,2018-67
2018136493,3,4,67,1009,71,1874,S,2,25,BUSTLETON AV,2,3,2018-67
2018136493,4,5,67,6001,240,899,N,3,40,ROOSEVELT BL,2,3,2018-67
2018085829,3,3,67,,,,W,2,25,E WESTMORELAND ST,4,,2018-67
2018139404,5,5,67,,,,W,1,15,OXFORD ST,4,,2018-67
2018139727,4,4,67,,,,E,2,25,DISSTON ST,4,,2018-67
2018139787,5,5,67,2009,91,2309,S,3,30,ARAMINGO AV,2,3,2018-67
2018133450,4,4,67,,,,E,1,25,WHEATSHEAF LN,4,,2018-67
2018136482,3,4,67,,,,W,2,35,FISHER AV,4,,2018-67
2018136495,3,3,67,1,221,605,S,3,40,ROOSEVELT BL,2,3,2018-67
2018136507,4,4,67,,,,N,2,25,AMERICAN ST,4,,2018-67
2018136560,4,4,67,,,,E,1,25,THOMPSON ST,4,,2018-67
2018139097,3,3,67,,,,N,1,25,ALDEN ST,4,,2018-67
2018131212,3,3,67,1018,21,2552,W,2,30,GRANT AV,2,3,2018-67
2018088582,3,3,67,95,161,267,S,3,55,DELAWARE EX,1,1,2018-67
2018134665,4,5,67,13,61,2072,S,2,25,THIRTYEIGHTH ST,2,3,2018-67
2018134691,3,3,67,1003,51,1869,S,2,35,WHITAKER AV,2,3,2018-67
2018130685,5,5,67,,,,W,2,,STANWOOD ST,4,,2018-67
2018130824,3,3,67,,,,N,2,25,WOODLAND AV,4,,2018-67
2018130836,3,4,67,4005,10,0,S,2,25,GERMANTOWN AV,2,3,2018-67
2018132779,3,3,67,611,11,1190,S,2,30,BROAD ST,2,3,2018-67
2018133615,3,3,67,95,224,1584,N,4,55,DELAWARE EX,1,1,2018-67
2018041545,4,4,67,1,51,679,S,2,35,CITY AV,2,3,2018-67
2018135980,4,4,67,8012,250,0,E,1,20,RAMP A RD,2,1,2018-67
2018130385,3,3,67,6001,160,1399,N,3,40,ROOSEVELT BL,2,3,2018-67
2018134665,3,4,67,13,60,2097,N,2,25,THIRTYEIGHTH ST,2,3,2018-67
2018134665,5,3,67,3,81,0,W,2,35,WALNUT ST,2,3,2018-67
2018136546,4,4,67,4003,11,2152,S,2,40,WISSAHICKON AV,2,3,2018-67
2018058552,3,4,67,,,,N,2,,RUGBY RD,4,,2018-67
2018120447,3,3,67,95,220,697,N,4,55,DELAWARE EX,1,1,2018-67
2018123507,3,3,67,1,100,1720,N,3,50,ROOSEVELT BOULEVARD EX,2,1,2018-67
2018135296,3,3,67,676,3,1741,W,3,55,VINE STREET EX,1,1,2018-67
2018076949,5,5,67,3025,10,0,N,2,35,LINDBERGH BL,2,3,2018-67
2018076949,6,6,67,3025,11,0,S,2,35,LINDBERGH BL,2,3,2018-67
2018088327,3,3,67,676,4,1384,E,3,55,VINE STREET EX,1,1,2018-67
2018088346,3,3,67,676,2,439,E,3,55,VINE STREET EX,1,1,2018-67
2018120229,3,3,67,95,311,245,S,4,55,DELAWARE EX,1,1,2018-67
2018123437,3,3,67,3007,131,1689,S,2,35,KELLY DR,2,3,2018-67
2018138292,3,3,67,1008,10,698,N,2,25,LEVICK ST,2,3,2018-67
2018139191,4,5,67,,,,W,1,25,CRANE ST,4,,2018-67
2018139707,4,4,67,,,,S,2,15,MARTIN LUTHER KING DR,4,,2018-67
2018133444,3,3,67,4007,40,1552,N,2,25,WAYNE AV,2,3,2018-67
2018136480,3,3,67,4021,40,619,N,2,25,WADSWORTH AV,2,3,2018-67
2018133725,3,3,67,1007,10,1735,S,2,25,TACONY ST,2,3,2018-67
2018136560,3,3,67,3011,30,646,S,2,25,TWENTYNINTH ST,2,3,2018-67
2018136565,3,3,67,611,90,555,N,2,30,BROAD ST,2,3,2018-67
2018136586,4,3,67,,,,W,5,25,CALLOWHILL ST,4,,2018-67
2018136589,5,5,67,1013,31,0,S,2,35,ACADEMY RD,2,3,2018-67
2018139118,4,4,67,,,,S,2,25,23RD ST,4,,2018-67
2018125410,3,3,67,,,,E,2,30,BYBERRY RD,4,,2018-67
2018126716,5,5,67,,,,W,6,25,DIAMOND ST,4,,2018-67
2018136285,4,5,67,,,,N,1,25,GERMANTOWN AV,4,,2018-67
2018137551,3,3,67,,,,N,2,25,N 5TH ST,4,,2018-67
2018127565,4,4,67,2006,80,2231,E,2,25,SPRING GARDEN ST,2,3,2018-67
2018131617,3,3,67,,,,S,2,25,HAWTHORNE ST,4,,2018-67
2018125178,4,4,67,1007,80,0,N,1,35,STATE RD,2,3,2018-67
2018129430,3,3,67,3009,110,825,N,2,35,RIDGE AV,2,3,2018-67
2018129432,3,4,67,,,,N,2,25,GARDENIA ST,4,,2018-67
2018129432,4,3,67,,,,E,2,25,TULPEHOCKEN ST,4,,2018-67
2018129437,3,3,67,3,61,724,W,2,35,WALNUT ST,2,3,2018-67
2018129445,5,5,67,3018,40,0,W,2,45,HAVERFORD AV,2,3,2018-67
2018133261,3,3,67,73,80,0,W,3,30,COTTMAN AV,2,3,2018-67
2018131774,4,3,67,,,,E,1,25,66TH AV,4,,2018-67
2018133570,3,3,67,63,13,497,W,3,55,WOODHAVEN RD,2,1,2018-67
2018137179,3,3,67,95,305,702,S,4,55,DELAWARE EX,1,1,2018-67
2018137359,3,3,67,,,,N,1,,RANDOLPH ST,4,,2018-67
2018130829,3,3,67,,,,W,2,25,N PARK AV,4,,2018-67
2018130836,4,3,67,1004,20,115,W,2,35,ERIE AV,2,3,2018-67
2018130838,3,3,67,2014,10,2105,E,2,30,LEHIGH AV,2,3,2018-67
2018135919,4,4,67,6001,201,0,S,3,40,ROOSEVELT BL,2,3,2018-67
2018076949,4,4,67,3004,41,0,W,2,35,SIXTYTHIRD ST,2,3,2018-67
2018090963,4,3,67,,,,W,2,25,SEDGWICK ST,4,,2018-67
2018088332,3,3,67,676,5,1554,W,3,55,VINE STREET EX,1,1,2018-67
2018119142,4,4,67,1003,30,0,N,2,35,WHITAKER AV,2,3,2018-67
2018119250,3,3,67,291,60,8286,E,2,45,PENROSE AV,2,3,2018-67
2018136305,4,5,67,2009,121,3272,S,3,40,HARBISON AV,2,3,2018-67
2018130345,3,4,67,3010,11,2267,W,1,25,MARKET ST,2,3,2018-67
2018130350,3,3,67,2014,60,1059,E,2,25,LEHIGH AV,2,3,2018-67
2018130363,3,3,67,,,,E,2,25,TABOR AV,4,,2018-67
2018130380,3,3,67,,,,E,1,25,W INDIANA AV,4,,2018-67
2018130381,3,3,67,3015,10,2367,E,2,25,COBBS CREEK PY,2,3,2018-67
2018130387,3,4,67,,,,E,2,25,HART LN,4,,2018-67
2018130395,3,3,67,1003,10,178,N,2,25,B ST,2,3,2018-67
2018130406,3,4,67,,,,N,2,25,48TH ST,4,,2018-67
2018132313,3,3,67,76,3464,1573,E,3,50,SCHUYLKILL EX,1,1,2018-67
2018130408,5,4,67,1,11,1575,S,2,35,CITY AV,2,3,2018-67
2018130415,3,3,67,,,,E,2,25,LOCUST ST,4,,2018-67
2018126729,3,3,67,1001,150,2078,N,2,35,VERREE RD,2,3,2018-67
2018122928,3,4,67,,,,E,2,20,WOLF ST,4,,2018-67
2018130784,3,4,67,,,,N,2,20,BATTERSBY ST,4,,2018-67
2018123160,3,3,67,1,270,3130,N,3,40,ROOSEVELT BL,2,3,2018-67
2018130801,3,3,67,232,42,1162,S,2,25,OXFORD AV,2,3,2018-67
2018130810,3,4,67,,,,S,2,20,CHARLES ST,4,,2018-67
2018130835,3,3,67,611,120,1699,N,2,30,BROAD ST,2,3,2018-67
2018123207,5,5,67,,,,W,1,20,JEFFERSON ST,4,,2018-67
2018123264,4,3,67,,,,N,2,20,KEIFFER ST,4,,2018-67
2018123449,3,3,67,,,,E,1,15,E RITTENHOUSE ST,4,,2018-67
2018124657,4,4,67,,,,E,2,25,MARGARET ST,4,,2018-67
2018127361,3,3,67,8061,760,106,W,4,45,RAMP RD,2,1,2018-67
2018127385,4,3,67,,,,N,2,,THE SHOPPES AT LASALLE PARKING LT,7,,2018-67
2018127389,3,3,67,,,,N,2,25,FIFTYSEVENTH ST,4,,2018-67
2018127391,4,3,67,,,,N,2,30,FOX ST,4,,2018-67
2018127396,3,4,67,,,,S,2,25,FOX ST,4,,2018-67
2018123474,3,4,67,,,,S,1,25,TAYLOR ST,4,,2018-67
2018123500,3,3,67,2009,61,162,S,2,30,ARAMINGO AV,2,3,2018-67
2018123501,3,3,67,,,,S,2,25,LOWBER AV,4,,2018-67
2018123508,4,3,67,,,,N,1,25,G ST,4,,2018-67
2018123517,3,3,67,2008,50,678,E,2,30,GIRARD AV,2,3,2018-67
